Date,oil Price,Usd,Kospi,gold,open,high,low,close,volume,value
2018-10-06,,,,,7502000,7509000,7438000,7485000,2194.1487457,16410447473
2018-10-07,,,,,7484000,7513000,7424000,7482000,1904.0018806,14211705821
2018-10-08,81.88,1131.84,2258.73,1206.7,7483000,7589000,7461000,7542000,3391.809189,25492080042
2018-10-09,83.17,1134.63,,1192.2,7541000,7550000,7484000,7527000,2147.4252849,16145607713
2018-10-10,82.6,1132.12,2256.03,1192.7,7527000,7530000,7380000,7472000,4412.3439484,32880503264
2018-10-11,80.14,1143.3,2176.16,1197.9,7472000,7480000,7150000,7187000,7579.9161022,54997705332
2018-10-12,79.36,1135.55,2131.66,1227.7,7195000,7300000,7155000,7183000,4836.8114532,34953411427
2018-10-13,,,,,7180000,7211000,7159000,7189000,1850.5044825,13298596556
2018-10-14,,,,,7190000,7263000,7182000,7198000,2310.3333017,16669464825
2018-10-15,79.31,1131.5,2155.34,1221.2,7200000,7905000,7165000,7413000,11984.685702,90107430327
2018-10-16,79.02,1131.05,2156,1230.5,7416000,7465000,7312000,7352000,3356.4249508,24763329152
2018-10-17,79.5,1123.79,2169.44,1228,7352000,7380000,7280000,7327000,2999.2001172,21967509197
2018-10-18,78.25,1128.53,2158.8,1225.5,7327000,7390000,7311000,7343000,2703.4165116,19859287539
2018-10-19,78.15,1138.6,2130.06,1228.6,7343000,7364000,7281000,7291000,2800.7761207,20483702337
2018-10-20,,,,,7291000,7317000,7265000,7302000,1970.0429939,14358799867
2018-10-21,,,,,7302000,7350000,7297000,7311000,1836.4533765,13434970476
2018-10-22,78.68,1131.7,2143.08,1230.5,7310000,7322000,7271000,7297000,2953.9730721,21562049644
2018-10-23,77.11,1133.25,2147.3,1225.1,7297000,7318000,7251000,7270000,3011.5793057,21946880516
2018-10-24,75.04,1135.78,2119.19,1233.8,7270000,7323000,7261000,7296000,3597.7017057,26251383587
2018-10-25,75.33,1139.86,2046.67,1236.6,7296000,7300000,7229000,7272000,2934.4363765,21305653482
2018-10-26,75.71,1137.38,2066.57,1234.7,7272000,7309000,7241000,7276000,2404.5214625,17476211741
2018-10-27,,,,,7276000,7291000,7250000,7284000,1632.075504,11870598184
2018-10-28,,,,,7284000,7290000,7241000,7258000,1367.8374821,9933433252.8
2018-10-29,76.07,1141.1,2026.68,1236.4,7259000,7264000,7057000,7097000,3760.9073163,26967898392
2018-10-30,75.51,1143.74,1985.95,1231.9,7097000,7162000,7094000,7140000,2329.3797825,16632386527
2018-10-31,75.24,1139.69,2022.84,1224.7,7139000,7200000,7062000,7162000,2918.6844675,20818160095
2018-11-01,72.64,1141.18,2035.11,1216.6,7162000,7200000,7141000,7186000,1920.593185,13757575371
2018-11-02,71.35,1125.26,2046.61,1235.3,7186000,7221000,7161000,7179000,2653.2783782,19075966862
2018-11-03,,,,,7179000,7185000,7100000,7150000,1584.1625914,11320699649
2018-11-04,,,,,7145000,7270000,7125000,7213000,2763.6409535,19852502555
2018-11-05,71.45,1118.33,2079.81,1234.5,7214000,7246000,7187000,7198000,2781.2742056,20074802894
2018-11-06,70.88,1120.56,2085.81,1233.4,7198000,7256000,7186000,7231000,3516.5986015,25372867294
2018-11-07,70.63,1121.93,2090.32,1228.9,7237000,7348000,7219000,7310000,4075.2065432,29774252936
2018-11-08,70.68,1116.43,2109.97,1227.7,7312000,7342000,7245000,7282000,3316.3952346,24173143922
2018-11-09,68.89,1121.68,2093.89,1224.3,7282000,7307000,7203000,7243000,3141.9439995,22810221464
2018-11-10,,,,,7243000,7275000,7228000,7237000,1636.9714005,11871056469
2018-11-11,,,,,7237000,7260000,7180000,7253000,1818.8484238,13153925981
2018-11-12,69.82,1130.6,2065.92,1210.3,7253000,7284000,7234000,7249000,2501.9249313,18145683553
2018-11-13,67.01,1138.5,2047.62,1201.1,7249000,7270000,7203000,7248000,2949.0961947,21358444564
2018-11-14,64.51,1132.34,2071.41,1202.8,7248000,7270000,6514000,6782000,9333.2510923,64821926065
2018-11-15,65.28,1132.7,2061.47,1211.8,6782000,6811000,6253000,6529000,9344.8255113,60814427908
2018-11-16,66,1127.93,2097.94,1214.4,6529000,6580000,6350000,6425000,4920.3039817,31772507436
2018-11-17,,,,,6426000,6452000,6344000,6385000,2858.3777797,18237270245
2018-11-18,,,,,6383000,6494000,6363000,6431000,2331.370963,14958107587
2018-11-19,65.46,1121.24,2096.13,1222.6,6431000,6436000,5563000,5618000,10146.076797,60747307730
2018-11-20,64.02,1126.13,2074.67,1224.6,5618000,5762000,4935000,5177000,17978.210719,95754967134
2018-11-21,62.33,1130.25,2057.07,1222.4,5177000,5414000,5016000,5274000,8532.4932746,44497249130
2018-11-22,62.08,1128.42,2079.01,1227.8,5274000,5361000,4950000,4965000,5004.2690155,25948518441
2018-11-23,60.27,1130,2073.26,1231.3,4965000,5071000,4782000,5013000,9163.9607433,45285118700
2018-11-24,,,,,5013000,5112000,4411000,4492000,8851.9200533,42650526652
2018-11-25,,,,,4492000,4766000,4126000,4616000,14846.618072,65554014149
2018-11-26,59.29,1133.5,2060.17,1223.9,4616000,4747000,4177000,4371000,14659.132329,65903686545
2018-11-27,59.05,1129.79,2091.75,1222.6,4365000,4458000,4162000,4380000,10023.869567,43205370531
2018-11-28,59.25,1130.51,2104.13,1214.3,4380000,4932000,4369000,4800000,15135.998716,70403454469
2018-11-29,58.09,1123.48,2133.95,1227.1,4795000,5030000,4661000,4840000,13588.756452,65577051421
2018-11-30,58.33,1117.55,2116.83,1229.9,4841000,4888000,4440000,4565000,11389.143253,53038246796
2018-12-01,,,,,4565000,4834000,4476000,4721000,6990.4280118,32588352829
2018-12-02,,,,,4720000,4852000,4614000,4685000,6984.3715864,32924426895
2018-12-03,60.57,1120.56,2127.78,1228.6,4699000,4728000,4330000,4387000,8886.5069999,40003959997
2018-12-04,61.09,1109.54,2125.67,1240.4,4393000,4592000,4280000,4457000,9755.0450587,43474749999
2018-12-05,60.08,1111.51,2086.57,1241.5,4456000,4472000,4232000,4262000,8325.8034272,36235565227
2018-12-06,58.79,1114.16,2094.62,1245.7,4262000,4391000,3950000,3965000,14125.618431,59748180327
2018-12-07,59.2,1118.7,2081.68,1244.3,3962000,4005000,3666000,3868000,15549.853913,59708370845
2018-12-08,,,,,3868000,3953000,3714000,3875000,7681.0993338,29612071269
2018-12-09,,,,,3877000,4120000,3832000,4013000,6483.9516517,25604546303
2018-12-10,59.72,1124.89,2048.45,1254.9,4013000,4075000,3838000,3895000,6046.3271693,23883074170
2018-12-11,58.57,1128.54,2058.16,1251.1,3893000,3924000,3764000,3822000,6669.0464988,25692198382
2018-12-12,59.2,1129.53,2062.77,1250.6,3822000,3929000,3792000,3888000,5659.6256985,21805254970
2018-12-13,58.67,1124.82,2087.43,1250,3889000,3900000,3693000,3721000,5314.529091,20265170915
2018-12-14,59.07,1125.55,2095.64,1246.9,3721000,3777000,3595000,3642000,5889.2119418,21793982877
2018-12-15,,,,,3641000,3685000,3562000,3619000,4034.7284603,14632832608
2018-12-16,,,,,3620000,3700000,3612000,3637000,3542.8449955,12974785984
2018-12-17,58.24,1132.73,2071.21,1241.5,3636000,3973000,3625000,3923000,9103.6271497,34536634669
2018-12-18,56.08,1129.2,2057.39,1251.1,3921000,4110000,3848000,4088000,7666.8733754,30304504785
2018-12-19,55.13,1127.53,2068.95,1253,4092000,4400000,4054000,4124000,12333.94329,51926147649
2018-12-20,53.92,1129.71,2063.7,1248.5,4127000,4637000,4090000,4552000,16481.712455,72750405678
2018-12-21,52.64,1122.76,2052.7,1264.6,4552000,4733000,4243000,4333000,16822.181918,75652109473
2018-12-22,,,,,4333000,4494000,4272000,4464000,7007.2421664,30486695427
2018-12-23,,,,,4465000,4549000,4369000,4439000,7458.5041279,33389627462
2018-12-24,,1129,2050.38,1264.2,4436000,4700000,4425000,4539000,11018.729558,50759889674
2018-12-25,,1125.17,,,4537000,4553000,4138000,4243000,8603.024665,36742695645
2018-12-26,50.11,1123.36,2028.81,1273.5,4243000,4349000,4157000,4293000,7965.5455154,33844677004
2018-12-27,52.35,1124.66,2032.09,1273.2,4292000,4334000,4062000,4124000,6387.1249209,26872111966
2018-12-28,51.55,1120.08,2036.7,1280.1,4127000,4380000,4043000,4338000,9044.9007335,37782469291
2018-12-29,,,,,4338000,4388000,4166000,4200000,5249.2069996,22620577739
2018-12-30,,,,,4190000,4335000,4153000,4291000,4820.0627391,20494140204
2018-12-31,,1117.05,,1280.9,4294000,4322000,4129000,4200000,4319.6543852,18279938720
2019-01-01,,1114.3,,,4200000,4297000,4130000,4288000,3806.5603947,15997558883
2019-01-02,52.14,1113.7,2050.55,1285,4288000,4366000,4241000,4347000,5413.3330464,23238255655
2019-01-03,52.93,1120.12,2011.81,1290.4,4348000,4360000,4251000,4284000,4683.6620976,20189326809
2019-01-04,55.13,1125.89,1992.4,1298.9,4285000,4328000,4231000,4303000,5455.7294342,23365453642
2019-01-05,,,,,4304000,4345000,4270000,4294000,3332.9489243,14367611652
2019-01-06,,,,,4294000,4551000,4270000,4520000,4835.5640067,21317313690
2019-01-07,56.42,1116.1,2034.24,1290.2,4519000,4550000,4450000,4499000,4307.1001981,19378111848
2019-01-08,56.09,1117.66,2038.68,1287.4,4498000,4577000,4420000,4480000,5089.2805339,22861221192
2019-01-09,58.22,1122.83,2034.19,1287,4481000,4510000,4431000,4458000,4477.8005343,20054659110
2019-01-10,59.46,1118.18,2065.73,1293.6,4460000,4487000,4060000,4087000,10233.897286,43511837850
2019-01-11,60,1117.79,2070.36,1290.2,4086000,4149000,4029000,4101000,5325.2794058,21762101414
2019-01-12,,,,,4101000,4140000,4043000,4098000,3247.5721608,13292760230
2019-01-13,,,,,4098000,4102000,3940000,3963000,3318.3192311,13362699539
2019-01-14,58.39,1118.53,2070.49,1292.7,3966000,4141000,3951000,4098000,4950.8678849,19919384100
2019-01-15,58.24,1122.15,2069.14,1293.1,4098000,4116000,4002000,4034000,4819.9915776,19648524022
2019-01-16,59.52,1122.5,2098.65,1289.1,4034000,4100000,4014000,4052000,5635.8462685,22826801255
2019-01-17,59.63,1120.78,2110.14,1294.6,4052000,4088000,4002000,4075000,5735.321752,23191974158
2019-01-18,60.9,1122.7,2116.43,1290.4,4075000,4080000,4022000,4046000,4470.5938851,18090172101
2019-01-19,,,,,4048000,4188000,4040000,4115000,4320.7245179,17700041108
2019-01-20,,,,,4115000,4135000,3913000,3984000,4635.1739214,18700994621
2019-01-21,61.49,1126.36,2133.87,1282.4,3985000,4001000,3937000,3973000,4739.1032057,18825781825
2019-01-22,60.66,1133.8,2126.03,1284.5,3973000,4045000,3886000,4013000,6366.1518058,25320116141
2019-01-23,60.52,1131.77,2108.72,1284.4,4013000,4029000,3973000,3996000,4397.6530374,17597685481
2019-01-24,60.22,1126.46,2127.88,1283.6,3997000,4000000,3941000,3983000,4413.8406508,17515207475
2019-01-25,60.9,1128.75,2147.92,1279.2,3982000,3994000,3911000,3957000,4594.5357731,18140518930
2019-01-26,,,,,3957000,4039000,3934000,3963000,3770.7144178,14985339130
2019-01-27,,,,,3963000,3975000,3900000,3951000,2879.0522331,11377067405
2019-01-28,59.57,1118.51,2184.41,1301,3950000,3952000,3775000,3828000,5807.396995,22304580301
2019-01-29,59.71,1118.87,2172.83,1302.2,3828000,3841000,3730000,3795000,4037.5905587,15283094613
2019-01-30,60.93,1118.01,2183.49,1318.4,3796000,3855000,3769000,3810000,7619.5082442,29038484074
2019-01-31,61.19,1111.04,2222.88,1323,3810000,3845000,3752000,3775000,5907.0508976,22400435615
2019-02-01,60.96,1112.4,2211.93,1323,3775000,3825000,3735000,3816000,3535.6656515,13357206472
2019-02-02,,,,,3816000,3870000,3796000,3855000,2189.9646113,8354523949.3
2019-02-03,,,,,3853000,3861000,3794000,3821000,2089.5166746,7982336758.7
2019-02-04,62.33,1119,,1319.6,3821000,3849000,3792000,3822000,2847.9960784,10894599224
2019-02-05,62.07,1119.86,,1317.1,3822000,3845000,3814000,3835000,3536.6492036,13549201597
2019-02-06,62.3,1117.57,,1317.6,3835000,3844000,3756000,3791000,4564.8879223,17306495866
2019-02-07,61.57,1121.8,2215.77,1308.1,3791000,3800000,3776000,3783000,4630.8167759,17538962572
2019-02-08,61.37,1124.81,2192.01,1313.2,3783000,4075000,3768000,4009000,8694.6059248,33718485512
2019-02-09,,,,,4007000,4038000,3968000,3998000,4099.3322254,16392143508
2019-02-10,,,,,3997000,4030000,3937000,4023000,4852.8515991,19360278162
2019-02-11,61.4,1124.05,2180.54,1318.1,4023000,4035000,3962000,3986000,3690.3544252,14716578441
2019-02-12,61.88,1125.99,2182.71,1311.4,3986000,4020000,3957000,3981000,3922.7403903,15617366229
2019-02-13,62.94,1121.29,2200,1315.2,3980000,4017000,3962000,3983000,3675.4897683,14645352763
2019-02-14,64.28,1125.59,2195.92,1311.8,3983000,3992000,3967000,3984000,2817.9905312,11221918186
2019-02-15,64.87,1126.4,2210.94,1314.7,3983000,4039000,3979000,3986000,4199.8929926,16776642969
2019-02-16,,,,,3983000,4030000,3982000,4002000,4941.1328826,19784605484
2019-02-17,,,,,4002000,4094000,3986000,4040000,6462.4762172,25958034938
2019-02-18,66.03,1126.44,2207.36,1327.9,4040000,4260000,4027000,4236000,9883.4184354,40909656713
2019-02-19,65.79,1126.1,2208.96,1325,4236000,4338000,4150000,4259000,9217.2575791,39212341502
2019-02-20,65.97,1122.92,2216.74,1347.8,4259000,4333000,4219000,4315000,5067.5110813,21687354261
2019-02-21,66.5,1123.22,2224.26,1340.5,4315000,4398000,4291000,4328000,7641.8081663,33107106122
2019-02-22,66.56,1125.63,2222.32,1327.2,4327000,4369000,4319000,4346000,4028.8105011,17510528619
2019-02-23,,,,,4344000,4494000,4319000,4479000,4954.5074645,21730796182
2019-02-24,,,,,4479000,4554000,4165000,4178000,10822.981105,47062182614
2019-02-25,65.36,1123.31,2241.13,1332.7,4178000,4265000,4177000,4255000,7140.0295285,30222231653
2019-02-26,64.08,1116.06,2230.37,1329.9,4255000,4266000,4206000,4228000,6237.9497355,26417834792
2019-02-27,64.97,1115.61,2234.46,1331,4229000,4271000,4145000,4259000,6561.2538312,27760919570
2019-02-28,65.28,1118.5,2231.58,1319.6,4259000,4321000,4201000,4240000,7139.1220061,30380644613
2019-03-01,65.32,1125.6,,1315.9,4240000,4265000,4230000,4248000,3231.9885751,13729868789
2019-03-02,,,,,4248000,4267000,4205000,4253000,2997.9642211,12731408161
2019-03-03,,,,,4253000,4262000,4215000,4239000,2857.9373278,12142792527
2019-03-04,64.86,1127.66,2210.97,1297.4,4239000,4257000,4120000,4155000,6152.0586942,25683830681
2019-03-05,64.98,1126.46,2183.35,1288.5,4155000,4264000,4132000,4249000,7840.0875585,32880069332
2019-03-06,65.04,1125.81,2177.11,1288.5,4248000,4297000,4210000,4260000,5280.0118772,22448983964
2019-03-07,65.57,1128.38,2173.19,1288.6,4260000,4308000,4258000,4289000,5130.4641732,21983491314
2019-03-08,64.78,1134.87,2152.8,1286.8,4289000,4358000,4234000,4310000,10012.808444,43201103064
2019-03-09,,,,,4310000,4396000,4287000,4352000,9813.7192792,42497619391
2019-03-10,,,,,4350000,4353000,4306000,4336000,7251.4766463,31368482428
2019-03-11,66.01,1134.1,2140.29,1298.5,4336000,4374000,4292000,4337000,10955.384445,47412154067
2019-03-12,66.3,1131.77,2154.61,1293.1,4336000,4362000,4269000,4326000,10293.995298,44481135456
2019-03-13,66.6,1128.44,2152.66,1303.7,4326000,4369000,4294000,4325000,8246.2981408,35702571876
2019-03-14,67.29,1130.5,2154.35,1308.1,4325000,4388000,4285000,4337000,9702.141492,42093571520
2019-03-15,66.91,1136.42,2152.96,1295.4,4337000,4382000,4325000,4359000,7102.6393706,30894150610
2019-03-16,,,,,4360000,4492000,4354000,4445000,5146.0135599,22792892103
2019-03-17,,,,,4445000,4448000,4384000,4425000,4051.5276175,17901106204
2019-03-18,66.87,1135.05,2179.69,1299.3,4425000,4484000,4415000,4458000,9501.1416089,42231498336
2019-03-19,67.25,1132.52,2183.03,1304.8,4457000,4496000,4442000,4486000,6628.558213,29606984261
2019-03-20,67.54,1130.89,2171.41,1304.3,4486000,4535000,4457000,4533000,7162.3996089,32206860698
2019-03-21,67.78,1126.05,2183.11,1316.1,4533000,4563000,4411000,4491000,9074.4177079,40950501860
2019-03-22,66.67,1128.41,2192.72,1308.2,4491000,4514000,4471000,4490000,5767.5657281,25922574998
2019-03-23,,,,,4489000,4535000,4481000,4507000,4010.8007386,18063802464
2019-03-24,,,,,4505000,4539000,4492000,4525000,6141.2669619,27750974255
2019-03-25,66.19,1135.82,2158.8,1313.2,4526000,4548000,4425000,4487000,9560.2246082,43154854390
2019-03-26,67.03,1132.86,2152.98,1320.5,4487000,4494000,4420000,4493000,7150.7618226,31882079602
2019-03-27,67.15,1135.87,2147.19,1316.7,4493000,4553000,4477000,4548000,6801.0910433,30760863615
2019-03-28,66.38,1139.24,2131.25,1315.9,4548000,4592000,4525000,4550000,8955.6799217,40721706397
2019-03-29,67.23,1136,2138.45,1296.3,4550000,4676000,4548000,4641000,8584.3956408,39551042227
2019-03-30,,,,,4642000,4680000,4533000,4636000,7117.9332063,32846205909
2019-03-31,,,,,4636000,4670000,4618000,4661000,7660.1903526,35580484027
2019-04-01,68.31,1137.02,2153.31,1295.9,4661000,4760000,4621000,4711000,13066.440496,61367451588
2019-04-02,68.83,1133.72,2177.2,1292.7,4711000,5525000,4706000,5411000,35779.369622,1.87E+11
2019-04-03,69.12,1137.4,2176.81,1295.6,5411000,5864000,5367000,5594000,23006.901853,1.28E+11
2019-04-04,68.76,1134.67,2201.04,1296.3,5601000,5718000,5452000,5571000,11968.335568,67248751138
2019-04-05,69.02,1136.33,2206.36,1295.8,5567000,5722000,5559000,5685000,12728.863481,71837233046
2019-04-06,,,,,5685000,5975000,5641000,5793000,10079.335002,58139843921
2019-04-07,,,,,5793000,5950000,5757000,5910000,8606.5675005,50404446877
2019-04-08,70.33,1137.55,2217.66,1297.6,5910000,6104000,5841000,6091000,11262.561777,67712465969
2019-04-09,70.35,1142.11,2212.32,1303.2,6091000,6092000,5939000,6000000,7547.518711,45341862456
2019-04-10,70.31,1141.08,2206.2,1307.6,6001000,6250000,5999000,6166000,8318.9768264,50559893825
2019-04-11,70.41,1137.97,2227.69,1311.4,6166000,6196000,5800000,5860000,14323.596301,85597800453
2019-04-12,70.44,1141.96,2221.1,1296.8,5860000,5927000,5650000,5897000,8432.7627109,48991693378
2019-04-13,,,,,5896000,5932000,5822000,5889000,4226.0532601,24898843331
2019-04-14,,,,,5889000,5998000,5828000,5958000,4218.8200441,24845739741
2019-04-15,70.21,1134.72,2242.31,1293.2,5958000,6025000,5840000,5860000,8101.816508,48168775195
2019-04-16,70.11,1135.1,2241.06,1290,5860000,6034000,5772000,6024000,7498.736487,44243111242
2019-04-17,70.81,1137.69,2249.05,1278.7,6024000,6080000,5971000,6004000,5946.730969,35747851543
2019-04-18,70.83,1132.28,2248.8,1276.3,6004000,6094000,5998000,6070000,8489.4347262,51265996378
2019-04-19,,1137.11,2223.42,,6070000,6147000,5991000,6087000,6350.2041072,38416852461
2019-04-20,,,,,6086000,6156000,6079000,6141000,3994.0438951,24441198120
2019-04-21,,,,,6138000,6177000,6047000,6145000,5971.9819443,36591579568
2019-04-22,72.44,1135.79,2218.5,1277.9,6145000,6276000,6092000,6237000,6659.9929809,40997651044
2019-04-23,73.37,1140.99,2217.61,1277.2,6237000,6549000,6219000,6450000,10869.228916,69682423128
2019-04-24,73.43,1143.06,2229.75,1272.3,6449000,6566000,6288000,6415000,11844.500701,76390522761
2019-04-25,74.04,1156.05,2195.47,1276.3,6415000,6448000,6082000,6120000,8244.9032378,52042608548
2019-04-26,72.38,1160.01,2178.13,1280.1,6120000,6347000,6010000,6137000,10592.331309,65207804566
2019-04-27,,,,,6139000,6164000,6080000,6114000,3095.9960748,18921078813
2019-04-28,,,,,6115000,6188000,6089000,6138000,3983.0864168,24438479922
2019-04-29,71.07,1158.73,2183.41,1287,6138000,6159000,5963000,6029000,5702.959786,34634354994
2019-04-30,71.91,1159.89,2213.43,1283.5,6030000,6160000,6007000,6117000,5325.6652163,32305038600
2019-05-01,72,1164.25,,1284.2,6117000,6198000,6107000,6192000,3938.4644009,24227450824
2019-05-02,70.98,1165.73,2192.94,1278.2,6193000,6378000,6165000,6327000,5239.9634243,32802646309
2019-05-03,70.61,1167.06,2209.44,1272.9,6327000,6716000,6300000,6596000,11092.574953,72666545637
2019-05-04,,,,,6596000,6759000,6452000,6719000,6998.1902678,46445234091
2019-05-05,,,,,6718000,6731000,6607000,6704000,3199.9773645,21361033201
2019-05-06,70.23,1164.34,,1286.4,6703000,6712000,6573000,6620000,3956.9602345,26220651771
2019-05-07,70.45,1169.15,2172.39,1284.1,6620000,6930000,6618000,6753000,7375.7504715,50241575599
2019-05-08,69.88,1172.34,2151.34,1287.4,6752000,6959000,6670000,6959000,5646.1932036,38562734632
2019-05-09,69.66,1173.11,2159.79,1282.9,6952000,7299000,6943000,7273000,9562.193504,67992076302
2019-05-10,70.66,1180.09,2118.42,1285.1,7272000,7588000,7228000,7495000,10597.211317,78450667830
2019-05-11,,,,,7495000,8551000,7491000,8368000,24016.233181,1.92E+11
2019-05-12,,,,,8370000,8807000,7950000,8170000,21060.149816,1.76E+11
2019-05-13,71.21,1175.2,2091.8,1288.4,8166000,9518000,8064000,9230000,26618.706357,2.36E+11
2019-05-14,70.66,1188.78,2060.24,1302,9235000,9907000,9100000,9499000,25056.334457,2.39E+11
2019-05-15,71.26,1187.82,2081.92,1298.3,9499000,9757000,9220000,9606000,17857.086359,1.70E+11
2019-05-16,72.61,1186.79,2094.88,1296.9,9606000,9842000,9247000,9465000,17057.027562,1.63E+11
2019-05-17,72.57,1192.33,2081.57,1287.2,9465000,9557000,8360000,8891000,22071.335651,1.93E+11
